transaction_id,company_id,fund_id,amount,period,transaction_date
40318,319,19,5412.66,2024-11,2024-27-27
40319,320,20,5430.03,2024-12,2024-28-28
40320,321,1,5447.4,2024-01,2024-01-01
40321,322,2,5464.77,2024-02,2024-02-02
40322,323,3,5482.14,2024-03,2024-03-03
40323,324,4,5499.51,2024-04,2024-04-04
40324,325,5,5516.88,2024-05,2024-05-05
40325,326,6,5534.25,2024-06,2024-06-06
40326,327,7,5551.62,2024-07,2024-07-07
40327,328,8,5568.99,2024-08,2024-08-08
40328,329,9,5586.36,2024-09,2024-09-09
40329,330,10,5603.73,2024-10,2024-10-10
40330,331,11,5621.1,2024-11,2024-11-11
40331,332,12,5638.47,2024-12,2024-12-12
40332,333,13,5655.84,2024-01,2024-13-13
40333,334,14,5673.21,2024-02,2024-14-14
40334,335,15,5690.58,2024-03,2024-15-15
40335,336,16,5707.95,2024-04,2024-16-16
40336,337,17,5725.32,2024-05,2024-17-17
40337,338,18,5742.69,2024-06,2024-18-18
40338,339,19,5760.06,2024-07,2024-19-19
40339,340,20,5777.43,2024-08,2024-20-20
40340,341,1,5794.8,2024-09,2024-21-21
40341,342,2,5812.17,2024-10,2024-22-22
40342,343,3,5829.54,2024-11,2024-23-23
40343,344,4,5846.91,2024-12,2024-24-24
40344,345,5,5864.28,2024-01,2024-25-25
40345,346,6,5881.65,2024-02,2024-26-26
40346,347,7,5899.02,2024-03,2024-27-27
40347,348,8,5916.39,2024-04,2024-28-28
40348,349,9,5933.76,2024-05,2024-01-01
40349,350,10,5951.13,2024-06,2024-02-02
40350,351,11,5968.5,2024-07,2024-03-03
40351,352,12,5985.87,2024-08,2024-04-04
40352,353,13,6003.24,2024-09,2024-05-05
40353,354,14,6020.61,2024-10,2024-06-06
40354,355,15,6037.98,2024-11,2024-07-07
40355,356,16,6055.35,2024-12,2024-08-08
40356,357,17,6072.72,2024-01,2024-09-09
40357,358,18,6090.09,2024-02,2024-10-10
40358,359,19,6107.46,2024-03,2024-11-11
40359,360,20,6124.83,2024-04,2024-12-12
40360,361,1,6142.2,2024-05,2024-13-13
40361,362,2,6159.57,2024-06,2024-14-14
40362,363,3,6176.94,2024-07,2024-15-15
40363,364,4,6194.31,2024-08,2024-16-16
40364,365,5,6211.68,2024-09,2024-17-17
40365,366,6,6229.05,2024-10,2024-18-18
40366,367,7,6246.42,2024-11,2024-19-19
40367,368,8,6263.79,2024-12,2024-20-20
40368,369,9,6281.16,2024-01,2024-21-21
40369,370,10,6298.53,2024-02,2024-22-22
40370,371,11,6315.9,2024-03,2024-23-23
40371,372,12,6333.27,2024-04,2024-24-24
40372,373,13,6350.64,2024-05,2024-25-25
40373,374,14,6368.01,2024-06,2024-26-26
40374,375,15,6385.38,2024-07,2024-27-27
40375,376,16,6402.75,2024-08,2024-28-28
40376,377,17,6420.12,2024-09,2024-01-01
40377,378,18,6437.49,2024-10,2024-02-02
40378,379,19,6454.86,2024-11,2024-03-03
40379,380,20,6472.23,2024-12,2024-04-04
40380,381,1,6489.6,2024-01,2024-05-05
40381,382,2,6506.97,2024-02,2024-06-06
40382,383,3,6524.34,2024-03,2024-07-07
40383,384,4,6541.71,2024-04,2024-08-08
40384,385,5,6559.08,2024-05,2024-09-09
40385,386,6,6576.45,2024-06,2024-10-10
40386,387,7,6593.82,2024-07,2024-11-11
40387,388,8,6611.19,2024-08,2024-12-12
40388,389,9,6628.56,2024-09,2024-13-13
40389,390,10,6645.93,2024-10,2024-14-14
40390,391,11,6663.3,2024-11,2024-15-15
40391,392,12,6680.67,2024-12,2024-16-16
40392,393,13,6698.04,2024-01,2024-17-17
40393,394,14,6715.41,2024-02,2024-18-18
40394,395,15,6732.78,2024-03,2024-19-19
40395,396,16,6750.15,2024-04,2024-20-20
40396,397,17,6767.52,2024-05,2024-21-21
40397,398,18,6784.89,2024-06,2024-22-22
40398,399,19,6802.26,2024-07,2024-23-23
40399,400,20,6819.63,2024-08,2024-24-24
40400,401,1,6800.0,2024-09,2024-25-25
40401,402,2,6817.37,2024-10,2024-26-26
40402,403,3,6834.74,2024-11,2024-27-27
40403,404,4,6852.11,2024-12,2024-28-28
40404,405,5,6869.48,2024-01,2024-01-01
40405,406,6,6886.85,2024-02,2024-02-02
40406,407,7,6904.22,2024-03,2024-03-03
40407,408,8,6921.59,2024-04,2024-04-04
40408,409,9,6938.96,2024-05,2024-05-05
40409,410,10,6956.33,2024-06,2024-06-06
40410,411,11,6973.7,2024-07,2024-07-07
40411,412,12,6991.07,2024-08,2024-08-08
40412,413,13,7008.44,2024-09,2024-09-09
40413,414,14,7025.81,2024-10,2024-10-10
40414,415,15,7043.18,2024-11,2024-11-11
40415,416,16,7060.55,2024-12,2024-12-12
40416,417,17,7077.92,2024-01,2024-13-13
40417,418,18,7095.29,2024-02,2024-14-14
40418,419,19,7112.66,2024-03,2024-15-15
40419,420,20,7130.03,2024-04,2024-16-16
40420,421,1,7147.4,2024-05,2024-17-17
40421,422,2,7164.77,2024-06,2024-18-18
40422,423,3,7182.14,2024-07,2024-19-19
40423,424,4,7199.51,2024-08,2024-20-20
40424,425,5,7216.88,2024-09,2024-21-21
40425,426,6,7234.25,2024-10,2024-22-22
40426,427,7,7251.62,2024-11,2024-23-23
40427,428,8,7268.99,2024-12,2024-24-24
40428,429,9,7286.36,2024-01,2024-25-25
40429,430,10,7303.73,2024-02,2024-26-26
40430,431,11,7321.1,2024-03,2024-27-27
40431,432,12,7338.47,2024-04,2024-28-28
40432,433,13,7355.84,2024-05,2024-01-01
40433,434,14,7373.21,2024-06,2024-02-02
40434,435,15,7390.58,2024-07,2024-03-03
40435,436,16,7407.95,2024-08,2024-04-04
40436,437,17,7425.32,2024-09,2024-05-05
40437,438,18,7442.69,2024-10,2024-06-06
40438,439,19,7460.06,2024-11,2024-07-07
40439,440,20,7477.43,2024-12,2024-08-08
40440,441,1,7494.8,2024-01,2024-09-09
40441,442,2,7512.17,2024-02,2024-10-10
40442,443,3,7529.54,2024-03,2024-11-11
40443,444,4,7546.91,2024-04,2024-12-12
40444,445,5,7564.28,2024-05,2024-13-13
40445,446,6,7581.65,2024-06,2024-14-14
40446,447,7,7599.02,2024-07,2024-15-15
40447,448,8,7616.39,2024-08,2024-16-16
40448,449,9,7633.76,2024-09,2024-17-17
40449,450,10,7651.13,2024-10,2024-18-18
40450,451,11,7668.5,2024-11,2024-19-19
40451,452,12,7685.87,2024-12,2024-20-20
40452,453,13,7703.24,2024-01,2024-21-21
40453,454,14,7720.61,2024-02,2024-22-22
40454,455,15,7737.98,2024-03,2024-23-23
40455,456,16,7755.35,2024-04,2024-24-24
40456,457,17,7772.72,2024-05,2024-25-25
40457,458,18,7790.09,2024-06,2024-26-26
40458,459,19,7807.46,2024-07,2024-27-27
40459,460,20,7824.83,2024-08,2024-28-28
40460,461,1,7842.2,2024-09,2024-01-01
40461,462,2,7859.57,2024-10,2024-02-02
40462,463,3,7876.94,2024-11,2024-03-03
40463,464,4,7894.31,2024-12,2024-04-04
40464,465,5,7911.68,2024-01,2024-05-05
40465,466,6,7929.05,2024-02,2024-06-06
40466,467,7,7946.42,2024-03,2024-07-07
40467,468,8,7963.79,2024-04,2024-08-08
40468,469,9,7981.16,2024-05,2024-09-09
40469,470,10,7998.53,2024-06,2024-10-10
40470,471,11,8015.9,2024-07,2024-11-11
40471,472,12,8033.27,2024-08,2024-12-12
40472,473,13,8050.64,2024-09,2024-13-13
40473,474,14,8068.01,2024-10,2024-14-14
40474,475,15,8085.38,2024-11,2024-15-15
40475,476,16,8102.75,2024-12,2024-16-16
40476,477,17,8120.12,2024-01,2024-17-17
40477,478,18,8137.49,2024-02,2024-18-18
40478,479,19,8154.86,2024-03,2024-19-19
40479,480,20,8172.23,2024-04,2024-20-20
40480,481,1,8189.6,2024-05,2024-21-21
40481,482,2,8206.97,2024-06,2024-22-22
40482,483,3,8224.34,2024-07,2024-23-23
40483,484,4,8241.71,2024-08,2024-24-24
40484,485,5,8259.08,2024-09,2024-25-25
40485,486,6,8276.45,2024-10,2024-26-26
40486,487,7,8293.82,2024-11,2024-27-27
40487,488,8,8311.19,2024-12,2024-28-28
40488,489,9,8328.56,2024-01,2024-01-01
40489,490,10,8345.93,2024-02,2024-02-02
40490,491,11,8363.3,2024-03,2024-03-03
40491,492,12,8380.67,2024-04,2024-04-04
40492,493,13,8398.04,2024-05,2024-05-05
40493,494,14,8415.41,2024-06,2024-06-06
40494,495,15,8432.78,2024-07,2024-07-07
40495,496,16,8450.15,2024-08,2024-08-08
40496,497,17,8467.52,2024-09,2024-09-09
40497,498,18,8484.89,2024-10,2024-10-10
40498,499,19,8502.26,2024-11,2024-11-11
40499,500,20,8519.63,2024-12,2024-12-12
40500,1,1,8500.0,2024-01,2024-13-13
40501,2,2,8517.37,2024-02,2024-14-14
40502,3,3,8534.74,2024-03,2024-15-15
40503,4,4,8552.11,2024-04,2024-16-16
40504,5,5,8569.48,2024-05,2024-17-17
40505,6,6,8586.85,2024-06,2024-18-18
40506,7,7,8604.22,2024-07,2024-19-19
40507,8,8,8621.59,2024-08,2024-20-20
40508,9,9,8638.96,2024-09,2024-21-21
40509,10,10,8656.33,2024-10,2024-22-22
40510,11,11,8673.7,2024-11,2024-23-23
40511,12,12,8691.07,2024-12,2024-24-24
40512,13,13,8708.44,2024-01,2024-25-25
40513,14,14,8725.81,2024-02,2024-26-26
40514,15,15,8743.18,2024-03,2024-27-27
40515,16,16,8760.55,2024-04,2024-28-28
40516,17,17,8777.92,2024-05,2024-01-01
40517,18,18,8795.29,2024-06,2024-02-02
40518,19,19,8812.66,2024-07,2024-03-03
40519,20,20,8830.03,2024-08,2024-04-04
40520,21,1,8847.4,2024-09,2024-05-05
40521,22,2,8864.77,2024-10,2024-06-06
40522,23,3,8882.14,2024-11,2024-07-07
40523,24,4,8899.51,2024-12,2024-08-08
40524,25,5,8916.88,2024-01,2024-09-09
40525,26,6,8934.25,2024-02,2024-10-10
40526,27,7,8951.62,2024-03,2024-11-11
40527,28,8,8968.99,2024-04,2024-12-12
40528,29,9,8986.36,2024-05,2024-13-13
40529,30,10,9003.73,2024-06,2024-14-14
40530,31,11,9021.1,2024-07,2024-15-15
40531,32,12,9038.47,2024-08,2024-16-16
40532,33,13,9055.84,2024-09,2024-17-17
40533,34,14,9073.21,2024-10,2024-18-18
40534,35,15,9090.58,2024-11,2024-19-19
40535,36,16,9107.95,2024-12,2024-20-20
40536,37,17,9125.32,2024-01,2024-21-21
40537,38,18,9142.69,2024-02,2024-22-22
40538,39,19,9160.06,2024-03,2024-23-23
40539,40,20,9177.43,2024-04,2024-24-24
40540,41,1,9194.8,2024-05,2024-25-25
40541,42,2,9212.17,2024-06,2024-26-26
40542,43,3,9229.54,2024-07,2024-27-27
40543,44,4,9246.91,2024-08,2024-28-28
40544,45,5,9264.28,2024-09,2024-01-01
40545,46,6,9281.65,2024-10,2024-02-02
40546,47,7,9299.02,2024-11,2024-03-03
40547,48,8,9316.39,2024-12,2024-04-04
40548,49,9,9333.76,2024-01,2024-05-05
40549,50,10,9351.13,2024-02,2024-06-06
40550,51,11,9368.5,2024-03,2024-07-07
40551,52,12,9385.87,2024-04,2024-08-08
40552,53,13,9403.24,2024-05,2024-09-09
40553,54,14,9420.61,2024-06,2024-10-10
40554,55,15,9437.98,2024-07,2024-11-11
40555,56,16,9455.35,2024-08,2024-12-12
40556,57,17,9472.72,2024-09,2024-13-13
40557,58,18,9490.09,2024-10,2024-14-14
40558,59,19,9507.46,2024-11,2024-15-15
40559,60,20,9524.83,2024-12,2024-16-16
40560,61,1,9542.2,2024-01,2024-17-17
40561,62,2,9559.57,2024-02,2024-18-18
40562,63,3,9576.94,2024-03,2024-19-19
40563,64,4,9594.31,2024-04,2024-20-20
40564,65,5,9611.68,2024-05,2024-21-21
40565,66,6,9629.05,2024-06,2024-22-22
40566,67,7,9646.42,2024-07,2024-23-23
40567,68,8,9663.79,2024-08,2024-24-24
40568,69,9,9681.16,2024-09,2024-25-25
40569,70,10,9698.53,2024-10,2024-26-26
40570,71,11,9715.9,2024-11,2024-27-27
40571,72,12,9733.27,2024-12,2024-28-28
40572,73,13,9750.64,2024-01,2024-01-01
40573,74,14,9768.01,2024-02,2024-02-02
40574,75,15,9785.38,2024-03,2024-03-03
40575,76,16,9802.75,2024-04,2024-04-04
40576,77,17,9820.12,2024-05,2024-05-05
40577,78,18,9837.49,2024-06,2024-06-06
40578,79,19,9854.86,2024-07,2024-07-07
40579,80,20,9872.23,2024-08,2024-08-08
40580,81,1,9889.6,2024-09,2024-09-09
40581,82,2,9906.97,2024-10,2024-10-10
40582,83,3,9924.34,2024-11,2024-11-11
40583,84,4,9941.71,2024-12,2024-12-12
40584,85,5,9959.08,2024-01,2024-13-13
40585,86,6,9976.45,2024-02,2024-14-14
40586,87,7,9993.82,2024-03,2024-15-15
40587,88,8,10011.19,2024-04,2024-16-16
40588,89,9,10028.56,2024-05,2024-17-17
40589,90,10,45.93,2024-06,2024-18-18
40590,91,11,63.3,2024-07,2024-19-19
40591,92,12,80.67,2024-08,2024-20-20
40592,93,13,98.04,2024-09,2024-21-21
40593,94,14,115.41,2024-10,2024-22-22
40594,95,15,132.78,2024-11,2024-23-23
40595,96,16,150.15,2024-12,2024-24-24
40596,97,17,167.52,2024-01,2024-25-25
40597,98,18,184.89,2024-02,2024-26-26
40598,99,19,202.26,2024-03,2024-27-27
40599,100,20,219.63,2024-04,2024-28-28
40600,101,1,200.0,2024-05,2024-01-01
40601,102,2,217.37,2024-06,2024-02-02
40602,103,3,234.74,2024-07,2024-03-03
40603,104,4,252.11,2024-08,2024-04-04
40604,105,5,269.48,2024-09,2024-05-05
40605,106,6,286.85,2024-10,2024-06-06
40606,107,7,304.22,2024-11,2024-07-07
40607,108,8,321.59,2024-12,2024-08-08
40608,109,9,338.96,2024-01,2024-09-09
40609,110,10,356.33,2024-02,2024-10-10
40610,111,11,373.7,2024-03,2024-11-11
40611,112,12,391.07,2024-04,2024-12-12
40612,113,13,408.44,2024-05,2024-13-13
40613,114,14,425.81,2024-06,2024-14-14
40614,115,15,443.18,2024-07,2024-15-15
40615,116,16,460.55,2024-08,2024-16-16
40616,117,17,477.92,2024-09,2024-17-17
40617,118,18,495.29,2024-10,2024-18-18
40618,119,19,512.66,2024-11,2024-19-19
40619,120,20,530.03,2024-12,2024-20-20
40620,121,1,547.4,2024-01,2024-21-21
40621,122,2,564.77,2024-02,2024-22-22
40622,123,3,582.14,2024-03,2024-23-23
40623,124,4,599.51,2024-04,2024-24-24
40624,125,5,616.88,2024-05,2024-25-25
40625,126,6,634.25,2024-06,2024-26-26
40626,127,7,651.62,2024-07,2024-27-27
40627,128,8,668.99,2024-08,2024-28-28
40628,129,9,686.36,2024-09,2024-01-01
40629,130,10,703.73,2024-10,2024-02-02
40630,131,11,721.1,2024-11,2024-03-03
40631,132,12,738.47,2024-12,2024-04-04
40632,133,13,755.84,2024-01,2024-05-05
40633,134,14,773.21,2024-02,2024-06-06
40634,135,15,790.58,2024-03,2024-07-07
40635,136,16,807.95,2024-04,2024-08-08
40636,137,17,825.32,2024-05,2024-09-09
40637,138,18,842.69,2024-06,2024-10-10
40638,139,19,860.06,2024-07,2024-11-11
40639,140,20,877.43,2024-08,2024-12-12
40640,141,1,894.8,2024-09,2024-13-13
40641,142,2,912.17,2024-10,2024-14-14
40642,143,3,929.54,2024-11,2024-15-15
40643,144,4,946.91,2024-12,2024-16-16
40644,145,5,964.28,2024-01,2024-17-17
40645,146,6,981.65,2024-02,2024-18-18
40646,147,7,999.02,2024-03,2024-19-19
40647,148,8,1016.39,2024-04,2024-20-20
40648,149,9,1033.76,2024-05,2024-21-21
40649,150,10,1051.13,2024-06,2024-22-22
40650,151,11,1068.5,2024-07,2024-23-23
40651,152,12,1085.87,2024-08,2024-24-24
40652,153,13,1103.24,2024-09,2024-25-25
40653,154,14,1120.61,2024-10,2024-26-26
40654,155,15,1137.98,2024-11,2024-27-27
40655,156,16,1155.35,2024-12,2024-28-28
40656,157,17,1172.72,2024-01,2024-01-01
40657,158,18,1190.09,2024-02,2024-02-02
40658,159,19,1207.46,2024-03,2024-03-03
40659,160,20,1224.83,2024-04,2024-04-04
40660,161,1,1242.2,2024-05,2024-05-05
40661,162,2,1259.57,2024-06,2024-06-06
40662,163,3,1276.94,2024-07,2024-07-07
40663,164,4,1294.31,2024-08,2024-08-08
40664,165,5,1311.68,2024-09,2024-09-09
40665,166,6,1329.05,2024-10,2024-10-10
40666,167,7,1346.42,2024-11,2024-11-11
40667,168,8,1363.79,2024-12,2024-12-12
40668,169,9,1381.16,2024-01,2024-13-13
40669,170,10,1398.53,2024-02,2024-14-14
40670,171,11,1415.9,2024-03,2024-15-15
40671,172,12,1433.27,2024-04,2024-16-16
40672,173,13,1450.64,2024-05,2024-17-17
40673,174,14,1468.01,2024-06,2024-18-18
40674,175,15,1485.38,2024-07,2024-19-19
40675,176,16,1502.75,2024-08,2024-20-20
40676,177,17,1520.12,2024-09,2024-21-21
40677,178,18,1537.49,2024-10,2024-22-22
40678,179,19,1554.86,2024-11,2024-23-23
40679,180,20,1572.23,2024-12,2024-24-24
40680,181,1,1589.6,2024-01,2024-25-25
40681,182,2,1606.97,2024-02,2024-26-26
40682,183,3,1624.34,2024-03,2024-27-27
40683,184,4,1641.71,2024-04,2024-28-28
40684,185,5,1659.08,2024-05,2024-01-01
40685,186,6,1676.45,2024-06,2024-02-02
40686,187,7,1693.82,2024-07,2024-03-03
40687,188,8,1711.19,2024-08,2024-04-04
40688,189,9,1728.56,2024-09,2024-05-05
40689,190,10,1745.93,2024-10,2024-06-06
40690,191,11,1763.3,2024-11,2024-07-07
40691,192,12,1780.67,2024-12,2024-08-08
40692,193,13,1798.04,2024-01,2024-09-09
40693,194,14,1815.41,2024-02,2024-10-10
40694,195,15,1832.78,2024-03,2024-11-11
40695,196,16,1850.15,2024-04,2024-12-12
40696,197,17,1867.52,2024-05,2024-13-13
40697,198,18,1884.89,2024-06,2024-14-14
40698,199,19,1902.26,2024-07,2024-15-15
40699,200,20,1919.63,2024-08,2024-16-16
40700,201,1,1900.0,2024-09,2024-17-17
40701,202,2,1917.37,2024-10,2024-18-18
40702,203,3,1934.74,2024-11,2024-19-19
40703,204,4,1952.11,2024-12,2024-20-20
40704,205,5,1969.48,2024-01,2024-21-21
40705,206,6,1986.85,2024-02,2024-22-22
40706,207,7,2004.22,2024-03,2024-23-23
40707,208,8,2021.59,2024-04,2024-24-24
40708,209,9,2038.96,2024-05,2024-25-25
40709,210,10,2056.33,2024-06,2024-26-26
40710,211,11,2073.7,2024-07,2024-27-27
40711,212,12,2091.07,2024-08,2024-28-28
40712,213,13,2108.44,2024-09,2024-01-01
40713,214,14,2125.81,2024-10,2024-02-02
40714,215,15,2143.18,2024-11,2024-03-03
40715,216,16,2160.55,2024-12,2024-04-04
40716,217,17,2177.92,2024-01,2024-05-05
40717,218,18,2195.29,2024-02,2024-06-06
40718,219,19,2212.66,2024-03,2024-07-07
40719,220,20,2230.03,2024-04,2024-08-08
40720,221,1,2247.4,2024-05,2024-09-09
40721,222,2,2264.77,2024-06,2024-10-10
40722,223,3,2282.14,2024-07,2024-11-11
40723,224,4,2299.51,2024-08,2024-12-12
40724,225,5,2316.88,2024-09,2024-13-13
40725,226,6,2334.25,2024-10,2024-14-14
40726,227,7,2351.62,2024-11,2024-15-15
40727,228,8,2368.99,2024-12,2024-16-16
40728,229,9,2386.36,2024-01,2024-17-17
40729,230,10,2403.73,2024-02,2024-18-18
40730,231,11,2421.1,2024-03,2024-19-19
40731,232,12,2438.47,2024-04,2024-20-20
40732,233,13,2455.84,2024-05,2024-21-21
40733,234,14,2473.21,2024-06,2024-22-22
40734,235,15,2490.58,2024-07,2024-23-23
40735,236,16,2507.95,2024-08,2024-24-24
40736,237,17,2525.32,2024-09,2024-25-25
40737,238,18,2542.69,2024-10,2024-26-26
40738,239,19,2560.06,2024-11,2024-27-27
40739,240,20,2577.43,2024-12,2024-28-28
40740,241,1,2594.8,2024-01,2024-01-01
40741,242,2,2612.17,2024-02,2024-02-02
40742,243,3,2629.54,2024-03,2024-03-03
40743,244,4,2646.91,2024-04,2024-04-04
40744,245,5,2664.28,2024-05,2024-05-05
40745,246,6,2681.65,2024-06,2024-06-06
40746,247,7,2699.02,2024-07,2024-07-07
40747,248,8,2716.39,2024-08,2024-08-08
40748,249,9,2733.76,2024-09,2024-09-09
40749,250,10,2751.13,2024-10,2024-10-10
40750,251,11,2768.5,2024-11,2024-11-11
40751,252,12,2785.87,2024-12,2024-12-12
40752,253,13,2803.24,2024-01,2024-13-13
40753,254,14,2820.61,2024-02,2024-14-14
40754,255,15,2837.98,2024-03,2024-15-15
40755,256,16,2855.35,2024-04,2024-16-16
40756,257,17,2872.72,2024-05,2024-17-17
40757,258,18,2890.09,2024-06,2024-18-18
40758,259,19,2907.46,2024-07,2024-19-19
40759,260,20,2924.83,2024-08,2024-20-20
40760,261,1,2942.2,2024-09,2024-21-21
40761,262,2,2959.57,2024-10,2024-22-22
40762,263,3,2976.94,2024-11,2024-23-23
40763,264,4,2994.31,2024-12,2024-24-24
40764,265,5,3011.68,2024-01,2024-25-25
40765,266,6,3029.05,2024-02,2024-26-26
40766,267,7,3046.42,2024-03,2024-27-27
40767,268,8,3063.79,2024-04,2024-28-28
40768,269,9,3081.16,2024-05,2024-01-01
40769,270,10,3098.53,2024-06,2024-02-02
40770,271,11,3115.9,2024-07,2024-03-03
40771,272,12,3133.27,2024-08,2024-04-04
40772,273,13,3150.64,2024-09,2024-05-05
40773,274,14,3168.01,2024-10,2024-06-06
40774,275,15,3185.38,2024-11,2024-07-07
40775,276,16,3202.75,2024-12,2024-08-08
40776,277,17,3220.12,2024-01,2024-09-09
40777,278,18,3237.49,2024-02,2024-10-10
40778,279,19,3254.86,2024-03,2024-11-11
40779,280,20,3272.23,2024-04,2024-12-12
40780,281,1,3289.6,2024-05,2024-13-13
40781,282,2,3306.97,2024-06,2024-14-14
40782,283,3,3324.34,2024-07,2024-15-15
40783,284,4,3341.71,2024-08,2024-16-16
40784,285,5,3359.08,2024-09,2024-17-17
40785,286,6,3376.45,2024-10,2024-18-18
40786,287,7,3393.82,2024-11,2024-19-19
40787,288,8,3411.19,2024-12,2024-20-20
40788,289,9,3428.56,2024-01,2024-21-21
40789,290,10,3445.93,2024-02,2024-22-22
40790,291,11,3463.3,2024-03,2024-23-23
40791,292,12,3480.67,2024-04,2024-24-24
40792,293,13,3498.04,2024-05,2024-25-25
40793,294,14,3515.41,2024-06,2024-26-26
40794,295,15,3532.78,2024-07,2024-27-27
40795,296,16,3550.15,2024-08,2024-28-28
40796,297,17,3567.52,2024-09,2024-01-01
40797,298,18,3584.89,2024-10,2024-02-02
40798,299,19,3602.26,2024-11,2024-03-03
40799,300,20,3619.63,2024-12,2024-04-04
40800,301,1,3600.0,2024-01,2024-05-05
40801,302,2,3617.37,2024-02,2024-06-06
40802,303,3,3634.74,2024-03,2024-07-07
40803,304,4,3652.11,2024-04,2024-08-08
40804,305,5,3669.48,2024-05,2024-09-09
40805,306,6,3686.85,2024-06,2024-10-10
40806,307,7,3704.22,2024-07,2024-11-11
40807,308,8,3721.59,2024-08,2024-12-12
40808,309,9,3738.96,2024-09,2024-13-13
40809,310,10,3756.33,2024-10,2024-14-14
40810,311,11,3773.7,2024-11,2024-15-15
40811,312,12,3791.07,2024-12,2024-16-16
40812,313,13,3808.44,2024-01,2024-17-17
40813,314,14,3825.81,2024-02,2024-18-18
40814,315,15,3843.18,2024-03,2024-19-19
40815,316,16,3860.55,2024-04,2024-20-20
40816,317,17,3877.92,2024-05,2024-21-21
40817,318,18,3895.29,2024-06,2024-22-22
40818,319,19,3912.66,2024-07,2024-23-23
40819,320,20,3930.03,2024-08,2024-24-24
40820,321,1,3947.4,2024-09,2024-25-25
40821,322,2,3964.77,2024-10,2024-26-26
40822,323,3,3982.14,2024-11,2024-27-27
40823,324,4,3999.51,2024-12,2024-28-28
40824,325,5,4016.88,2024-01,2024-01-01
40825,326,6,4034.25,2024-02,2024-02-02
40826,327,7,4051.62,2024-03,2024-03-03
40827,328,8,4068.99,2024-04,2024-04-04
40828,329,9,4086.36,2024-05,2024-05-05
40829,330,10,4103.73,2024-06,2024-06-06
40830,331,11,4121.1,2024-07,2024-07-07
40831,332,12,4138.47,2024-08,2024-08-08
40832,333,13,4155.84,2024-09,2024-09-09
40833,334,14,4173.21,2024-10,2024-10-10
40834,335,15,4190.58,2024-11,2024-11-11
40835,336,16,4207.95,2024-12,2024-12-12
40836,337,17,4225.32,2024-01,2024-13-13
40837,338,18,4242.69,2024-02,2024-14-14
40838,339,19,4260.06,2024-03,2024-15-15
40839,340,20,4277.43,2024-04,2024-16-16
40840,341,1,4294.8,2024-05,2024-17-17
40841,342,2,4312.17,2024-06,2024-18-18
40842,343,3,4329.54,2024-07,2024-19-19
40843,344,4,4346.91,2024-08,2024-20-20
40844,345,5,4364.28,2024-09,2024-21-21
40845,346,6,4381.65,2024-10,2024-22-22
40846,347,7,4399.02,2024-11,2024-23-23
40847,348,8,4416.39,2024-12,2024-24-24
40848,349,9,4433.76,2024-01,2024-25-25
40849,350,10,4451.13,2024-02,2024-26-26
40850,351,11,4468.5,2024-03,2024-27-27
40851,352,12,4485.87,2024-04,2024-28-28
40852,353,13,4503.24,2024-05,2024-01-01
40853,354,14,4520.61,2024-06,2024-02-02
40854,355,15,4537.98,2024-07,2024-03-03
40855,356,16,4555.35,2024-08,2024-04-04
40856,357,17,4572.72,2024-09,2024-05-05
40857,358,18,4590.09,2024-10,2024-06-06
40858,359,19,4607.46,2024-11,2024-07-07
40859,360,20,4624.83,2024-12,2024-08-08
40860,361,1,4642.2,2024-01,2024-09-09
40861,362,2,4659.57,2024-02,2024-10-10
40862,363,3,4676.94,2024-03,2024-11-11
40863,364,4,4694.31,2024-04,2024-12-12
40864,365,5,4711.68,2024-05,2024-13-13
40865,366,6,4729.05,2024-06,2024-14-14
40866,367,7,4746.42,2024-07,2024-15-15
40867,368,8,4763.79,2024-08,2024-16-16
40868,369,9,4781.16,2024-09,2024-17-17
40869,370,10,4798.53,2024-10,2024-18-18
40870,371,11,4815.9,2024-11,2024-19-19
40871,372,12,4833.27,2024-12,2024-20-20
40872,373,13,4850.64,2024-01,2024-21-21
40873,374,14,4868.01,2024-02,2024-22-22
40874,375,15,4885.38,2024-03,2024-23-23
40875,376,16,4902.75,2024-04,2024-24-24
40876,377,17,4920.12,2024-05,2024-25-25
40877,378,18,4937.49,2024-06,2024-26-26
40878,379,19,4954.86,2024-07,2024-27-27
40879,380,20,4972.23,2024-08,2024-28-28
40880,381,1,4989.6,2024-09,2024-01-01
40881,382,2,5006.97,2024-10,2024-02-02
40882,383,3,5024.34,2024-11,2024-03-03
40883,384,4,5041.71,2024-12,2024-04-04
40884,385,5,5059.08,2024-01,2024-05-05
40885,386,6,5076.45,2024-02,2024-06-06
40886,387,7,5093.82,2024-03,2024-07-07
40887,388,8,5111.19,2024-04,2024-08-08
40888,389,9,5128.56,2024-05,2024-09-09
40889,390,10,5145.93,2024-06,2024-10-10
40890,391,11,5163.3,2024-07,2024-11-11
40891,392,12,5180.67,2024-08,2024-12-12
40892,393,13,5198.04,2024-09,2024-13-13
40893,394,14,5215.41,2024-10,2024-14-14
40894,395,15,5232.78,2024-11,2024-15-15
40895,396,16,5250.15,2024-12,2024-16-16
40896,397,17,5267.52,2024-01,2024-17-17
40897,398,18,5284.89,2024-02,2024-18-18
40898,399,19,5302.26,2024-03,2024-19-19
40899,400,20,5319.63,2024-04,2024-20-20
40900,401,1,5300.0,2024-05,2024-21-21
40901,402,2,5317.37,2024-06,2024-22-22
